osmid,x,y,nearest_pharmacy_m
13192225708,10.8652638,48.3833248,954.2470133890675
13192225734,10.8654473,48.3819926,818.4363663355314
13192225735,10.8656201,48.3819896,805.6704743516123
13192225790,10.8646262,48.3822687,917.9143034711874
13192225791,10.8648097,48.3822542,904.2670545438851
13192225795,10.8645952,48.3821107,899.9445587189288
13192225796,10.8647774,48.3820947,886.3717430732414
13192225798,10.8646926,48.382068,888.3764033809836
13192225814,10.8642358,48.3821724,972.2806554220485
13192577791,10.8677932,48.3818868,609.955423389547
13192577792,10.8677691,48.381951,617.3126752434755
13192577795,10.8677384,48.3818784,614.1088790720854
13192577796,10.8677186,48.3819385,620.9498111684566
13192590701,10.868142,48.3819452,614.6199659361708
13192590702,10.8681161,48.3820175,622.8837816773912
13192590707,10.868501,48.3820082,587.1967168518006
13192590708,10.8684763,48.3820734,594.6725967364318
13192590709,10.8684284,48.3820672,598.6998802543995
13192590740,10.8662675,48.3817625,725.4818209655095
13192590741,10.866032,48.3817426,743.0205234680153
13192590755,10.8658266,48.3816498,760.7348556079177
13192590756,10.8659511,48.3816593,769.9899062028859
13192590782,10.8657128,48.3819018,803.254888777313
13192590783,10.8656144,48.3819026,795.9873476985584
13192590788,10.8656296,48.3821311,821.4203611002341
13192590789,10.8657517,48.3821307,830.4377096465004
13195704689,10.8674979,48.3829614,724.0774734743097
13195704690,10.867487,48.3829083,730.0365510657772
13195704700,10.868185,48.3828762,676.4652144642263
13195737115,10.8683634,48.382864,663.4090793752167
13195737122,10.8687607,48.382843,647.9795973985224
13195737132,10.8687574,48.3824407,605.957276838023
13195737133,10.8687568,48.3826531,630.3006190180448
13195737136,10.8686801,48.3826279,622.0152687235282
13195737139,10.8689066,48.3825421,653.3639923586361
13195737148,10.8690828,48.3829188,577.1488687357297
13195737149,10.8691475,48.3829653,584.1891138870598
13195737150,10.8690475,48.3829181,579.7569396353442
13195737203,10.8680109,48.3814286,562.2793842167133
13195737204,10.8679182,48.3814218,555.3916484060995
13195737213,10.8678998,48.3815787,572.9037953759209
13195737216,10.8682415,48.3816099,598.3779427664025
13195773648,10.9097551,48.3589555,430.9886506058489
13195773649,10.9096295,48.3589848,421.15341200793995
13197822990,10.8477879,48.3795863,392.02529880365194
13197822991,10.8478397,48.3795886,388.19107346196034
13197822992,10.8472153,48.3795605,434.4122629693017
13197822993,10.8468679,48.3795419,460.15271841399345
13197822994,10.8465912,48.3795294,480.63561789977183
13197831545,10.8488119,48.3796436,316.1260914604866
13197831605,10.8465907,48.3795471,482.60411727794053
13197831606,10.8468658,48.3795656,462.79260183635944
13197831608,10.8472116,48.3795845,437.0948990889465
13197831610,10.8477854,48.3796072,394.35659912900735
13197831611,10.8478364,48.3796144,391.0702406610632
13197831612,10.8488076,48.3796699,319.0677150526391
13197831613,10.8491633,48.3796957,292.06656817034354
13197831614,10.8465042,48.3794467,498.9649187505352
13197831615,10.8465169,48.379371,490.49535347602364
13197831616,10.846521,48.3793488,492.98238714357865
13198010687,10.8621656,48.3623158,606.4331676089256
13198010688,10.8621612,48.3621833,591.6962332989522
13198010693,10.8625462,48.3623672,573.3628287659923
13198010694,10.8625393,48.3622181,568.3837700352611
13198010695,10.8626655,48.3622158,559.0565884148814
13198010696,10.8621596,48.3620951,601.5043520390803
13198010697,10.8635098,48.3639269,486.69534552639914
13198010698,10.8636218,48.3643058,529.1607590524865
13198010700,10.8636781,48.3645153,552.443306223386
13198012601,10.8631573,48.3632265,437.9612159789477
13198012602,10.8636592,48.3632693,349.0372685268508
13198012603,10.8636255,48.3632616,346.4044493731034
13198012604,10.8636377,48.3632339,343.19517897340177
13198012605,10.8629668,48.3632121,451.265043858221
13198012606,10.8617893,48.3639833,617.0521038001862
13198012607,10.8612526,48.3640313,656.8791314006589
13202496324,10.8897106,48.372382,537.6103444547941
13202496325,10.8899074,48.3722649,531.5583679141721
13202496332,10.890176,48.3727951,536.031143836761
13202496333,10.8900092,48.3726721,545.7088456705608
13202496363,10.8899643,48.3723064,519.9844267129318
13202496364,10.8900248,48.3722715,514.0657568586136
13202496365,10.89004,48.3722628,515.5477959676633
13202496369,10.8899829,48.3724082,540.342436882019
13202496370,10.8900528,48.3723708,546.9721649388626
13202496371,10.8899665,48.3724174,541.9279931226704
13202496372,10.889795,48.372183,501.4848524835182
13202496373,10.8898563,48.3721461,495.37437645376815
13202496374,10.8898691,48.3721386,496.6351024266707
13206769579,10.9489407,48.3546252,486.05084291447815
13206769581,10.9489123,48.3546241,483.9487723698716
13206769583,10.9487202,48.3543954,509.6758048466124
13206769588,10.9489727,48.3547904,469.86721508627863
13206769589,10.9491699,48.3547992,484.47132163647
13230646595,10.8633719,48.3736852,353.11036967839846
13230646596,10.8633584,48.3736307,346.96874736745906
13230646599,10.8633398,48.373548,356.26664252926446
13237751087,10.9047114,48.3282324,776.7640201388517
13247326863,10.9243152,48.3990666,1230.662855357671
13247326864,10.9245624,48.3985163,1294.5170701139493
13247326865,10.924448,48.398771,1264.9631654951704
13247326866,10.9249472,48.3988677,1263.821533896622
13247326867,10.9245047,48.3986448,1279.6070257297351
13247326868,10.9250082,48.3987421,1249.1473017130802
13247326869,10.9247682,48.398833,1277.5883374373875
13247326874,10.9246627,48.3986753,1275.7141046941804
13247326875,10.9248216,48.398706,1263.4963682780306
13247612522,10.8943205,48.3623926,443.91397740521836
13247612550,10.8942525,48.3624302,441.0014278061875
13247612557,10.8939101,48.3624491,473.5555264364381
13247612563,10.8940367,48.3626876,440.7595940213345
13247612565,10.8941129,48.3624662,452.9038317299182
13247612566,10.8940802,48.3625612,455.17739308388667
13247825995,10.8656368,48.3769113,771.1056957916309
13247825996,10.8656188,48.3766605,743.1862977491899
13249758565,10.9103342,48.3145072,889.3190636386223
13249758567,10.9097815,48.3145116,848.4443370588076
13249758568,10.9097847,48.3145535,853.1094166953251
13249758570,10.9095294,48.3145136,829.8003886822069
13249758571,10.9090847,48.3152567,847.0722012233077
13249758572,10.9087747,48.315271,834.1341983182006
13249758573,10.9086958,48.3151091,820.9011255257003
13257930598,10.9231309,48.3525979,983.6581763316734
13289326327,10.8674396,48.3364406,496.853979899403
13289326328,10.8673429,48.336463,491.93599105788604
13291056247,10.9126211,48.3483583,1984.1657308153067
13304672391,10.9013139,48.3702352,359.8345967036573
13306876258,10.9425215,48.3573961,370.3935960393904
13306876259,10.9423584,48.3576088,396.9379891766354
13306876279,10.9437757,48.3559645,194.2394496941769
13306876280,10.9436598,48.3559243,188.07719123188411
13306876281,10.943681,48.3559313,186.3280124352744
13306876282,10.9441048,48.3553399,113.4920727774113
13306876288,10.9408394,48.3595881,644.0305997323314
13306876289,10.9399816,48.3607271,785.662571301691
13306876291,10.9405138,48.3608806,854.6759421893446
13306902644,10.9421283,48.3582924,489.11522087301097
13306902702,10.9388063,48.3623748,1015.6468620999359
13306902704,10.9401719,48.3607883,800.4054576271269
13306902706,10.9403947,48.3605309,766.8768309495252
13306902707,10.9404575,48.3604517,756.9226799459378
13306902708,10.9408557,48.359933,692.1756768700286
13306902709,10.94102,48.3597225,665.8085667231434
13306902710,10.9413378,48.3593024,613.5262879442657
13306902711,10.9413631,48.3592736,609.8182327212648
13306902712,10.9413881,48.3592366,605.3083979173706
13306902713,10.9415253,48.3590495,582.162969966423
13306902714,10.9415646,48.3589923,575.171155111664
13306902716,10.9419251,48.3585069,514.9779240257216
13306902717,10.9421015,48.358283,486.8761427474152
13306902718,10.942404,48.35789,437.79245531897845
13306902719,10.9427846,48.3574332,379.73361277077504
13306902720,10.9429753,48.3571803,348.27976661030897
13306902721,10.9431608,48.3569184,316.09360182639847
13306902722,10.9434031,48.3565896,275.3845997111521
13306902723,10.943526,48.3564238,254.8333475444466
13306902724,10.9436803,48.3562166,229.12717014683005
13306902725,10.9438269,48.3560352,206.8968659539316
13306902727,10.9442175,48.3555708,163.00299925060835
13306902729,10.9426394,48.3572511,352.06746049477226
13306902730,10.9428659,48.357326,366.38544960592577
13306902732,10.9435786,48.3560581,202.3294460654268
13306902733,10.9437561,48.3561228,217.28843292105648
13306902734,10.9410685,48.3596584,657.8308944334073
13306912747,10.9403473,48.3554851,302.180163076165
13306912748,10.9403391,48.3552828,277.21674522423194
13306912757,10.942774,48.3551318,212.0008187196845
13306912758,10.9426383,48.3554091,239.36497900960413
13306912760,10.9430034,48.3554049,272.68869289647466
13306912763,10.942563,48.3554292,247.2366413001556
13306912764,10.9424067,48.3556783,277.7946892565569
13306912765,10.9422887,48.3558419,297.69909445374947
13306912766,10.942182,48.3559704,314.4651476854568
13306912767,10.9421657,48.3559993,317.48423709386617
13306912768,10.941873,48.3563929,366.44213799165084
13306912769,10.9413859,48.3565477,421.65762823514615
13306912783,10.9410087,48.3563753,414.17297652951703
13306912784,10.9409802,48.3564135,418.91397301574756
13313046173,10.9439329,48.3561253,223.90908806024225
13313046174,10.9437925,48.3560777,212.26284856002326
13313046175,10.9437079,48.3560473,219.36931262610304
13313046180,10.9425363,48.3575617,409.8317134815229
13313046181,10.9426472,48.3575981,400.69252369023764
13313046183,10.942678,48.3576084,403.24019139753665
13313046189,10.9425197,48.3577511,420.1394751156589
13313046190,10.9424113,48.3577155,429.07363274515893
13313046191,10.9425571,48.3577635,423.22772662079024
13313046192,10.9423604,48.3579804,449.968309096382
13313046193,10.9423395,48.3579738,448.25856715268867
13313046194,10.942239,48.3579393,456.61654781689174
13313046196,10.941849,48.3586059,527.339053783123
13313046198,10.9418766,48.3586159,529.6617504726419
13313077602,10.9417098,48.3588213,554.9669775033327
13313077604,10.9416911,48.3588162,553.4734729130623
13313077605,10.9415425,48.3590553,583.5880712671874
13313077606,10.9413582,48.359309,615.202702823636
13313077611,10.9407725,48.3601488,721.8814373825775
13313077612,10.9407064,48.3601275,716.4537415297925
13313077613,10.9405817,48.3600882,726.6508159081217
13313077616,10.9398115,48.3613166,867.3563299656342
13313077617,10.9397847,48.3613077,865.1427646236145
13313077618,10.9396631,48.3612676,875.1724240197509
13313077621,10.9397087,48.3614547,884.4191698497456
13313077622,10.9396828,48.3614462,882.2849485517862
13313077623,10.9395567,48.3614034,892.7465641806614
13313077625,10.9396116,48.3615743,899.3302029827157
13313077626,10.9395879,48.3615651,897.3022839964128
13313077627,10.9394636,48.3615224,907.6405170046121
13313077635,10.9391986,48.3620479,958.3142848511139
13313077636,10.9390876,48.362009,967.585842040075
13313077637,10.9392228,48.3620582,960.4375698114205
13313077642,10.9301326,48.3734974,1136.7627640504168
13313077643,10.9300321,48.3736582,1118.0311020698132
13313077644,10.9319604,48.3706939,1440.0132960899641
13313077645,10.931894,48.3706689,1444.0823278542973
13313077646,10.9317236,48.3705374,1463.3794273728324
13313077648,10.9322428,48.3703777,1480.895707836898
13313077649,10.932175,48.3703475,1485.4110398124724
13313077650,10.932096,48.3703347,1491.4177046729528
13313077652,10.9339995,48.3684118,1735.1299833152943
13313077653,10.9339055,48.3683757,1739.245384012049
13313077655,10.9338909,48.3683703,1740.479786415684
13313077656,10.9366718,48.3649492,1317.309785218659
13313077657,10.9371206,48.364574,1271.3765932665272
13313077658,10.9370185,48.3645393,1262.904175144674
13313077660,10.9369962,48.3645316,1264.7608337628772
13313077662,10.9375931,48.3637731,1168.7438026236773
13313077679,10.938584,48.3626637,1032.487639500843
13313077680,10.9384897,48.3626338,1024.7681386223708
13313077682,10.9384699,48.3626269,1026.4199541206588
13313077683,10.9390258,48.3618778,934.6582013866704
13313077688,10.93923,48.3618249,927.37909664752
13313077689,10.9391368,48.3617903,919.4914632271592
13313077691,10.9391244,48.3617859,920.5300451655748
13313077708,10.9394822,48.3614986,886.7932611814199
13313077709,10.9393876,48.3614654,878.8890297369636
13313077711,10.9393647,48.3614581,880.7655572666602
13313077712,10.939608,48.3613379,866.4246148965648
13313077713,10.9395155,48.3613043,858.6359775381316
13313077715,10.9394954,48.3612975,860.3024123265225
13313077716,10.9398829,48.3609973,822.4593466187262
13313077717,10.9397997,48.3609651,815.3456147704674
13313077719,10.9397793,48.3609581,817.0419287755859
13313077721,10.9401628,48.360641,779.2052464147752
13313077722,10.9400672,48.360613,771.486314244138
13313077724,10.9400516,48.3606082,772.7564655896873
13313077725,10.9402413,48.3605378,766.500753532581
13313077726,10.9401444,48.3605102,758.7114559413635
13313077728,10.9401322,48.3605066,759.6977146666809
13313077729,10.9401491,48.3604774,756.5870423194823
13313077731,10.9402603,48.3605129,763.0663603908102
13313077732,10.9401652,48.3604825,755.2692665628538
13313077733,10.9402143,48.3603888,745.7667868949526
13313077735,10.9403248,48.3604247,752.0342656321376
13313077736,10.9404673,48.3602367,728.5444604730365
13313077737,10.9403753,48.3602082,721.0447665530946
13313077739,10.9403325,48.360196,724.4856660252076
13313077740,10.9403588,48.3601624,720.2928914852987
13313077742,10.940494,48.3602021,724.3550171448732
13313077743,10.9404013,48.3601748,716.8634678617715
13313077744,10.9404662,48.3600267,703.0792063245799
13313077746,10.9405994,48.3600653,707.1856684865947
13313077747,10.9405076,48.3600382,699.7639002340536
13313077758,10.942265,48.3579057,438.57837740527367
13313077759,10.9421586,48.3578748,429.99880708381716
13313077761,10.942136,48.3578676,431.85064741790995
13313077762,10.9402312,48.3603947,744.3563072194709
13313114582,10.8717234,48.3433381,318.29416972030447
13313114583,10.8717192,48.343352,319.87064387452193
13313114593,10.8722147,48.3433796,354.98337791759286
13313114595,10.8722199,48.3433135,362.3434940276337
13313114596,10.8722147,48.3433893,356.0619702298798
13314132054,10.8983369,48.3294445,742.1712155031007
13314132055,10.8973222,48.3294338,694.4512837638596
13314132064,10.8973232,48.3298244,651.0181446883754
13314132065,10.8975099,48.3294357,681.0251968732756
13314132066,10.8978407,48.3296133,632.3981628093211
13314132067,10.8978373,48.3298251,613.0121288225583
13314132069,10.897839,48.3297192,620.6219325684862
13314132071,10.8978397,48.3296746,625.5815032902487
13314132072,10.898352,48.3296755,663.4546094572921
13314132074,10.8975023,48.3298246,637.7777790369001
13314323866,10.8892409,48.327114,1482.816811493404
13314685702,10.901337,48.3394618,256.45408741426235
13314685703,10.9018793,48.3393838,204.44185894111877
13314685704,10.9005176,48.3393409,281.3219724174661
13314685709,10.9031528,48.3402181,300.2261729813429
13314685719,10.9023666,48.3393795,175.27559714053385
13314685720,10.902234,48.3393642,175.22229225770104
13314685729,10.902508,48.3386174,89.69016469645298
13314685734,10.9027344,48.3388876,137.57444093300722
13314801372,10.9160889,48.3505159,1541.7220617133146
13314801378,10.9160777,48.3505462,1545.1914396626928
13314914611,10.9493548,48.376905,1750.2016539463493
13314914637,10.8779943,48.3282829,1825.4992967767967
13319682483,10.9348559,48.3640376,1394.9728018352569
13319682489,10.9396739,48.3580174,600.2387298328988
13319682492,10.9398456,48.357663,558.3653230866239
13319682499,10.939742,48.3576424,550.3752734025376
13319769801,10.9397425,48.3580366,605.738606967995
13319769804,10.9402536,48.3577472,589.9354058813262
13319769806,10.9393789,48.3576443,579.5259446248656
13319769821,10.9397172,48.3579327,590.0999114170027
13319769848,10.936536,48.3646322,1316.9073930743903
13319769850,10.9352745,48.3641777,1418.9610788104937
13319769851,10.9352595,48.3641974,1421.415971156175
13319769853,10.9356339,48.3643241,1392.2029122129666
13319769854,10.9356495,48.3643039,1389.6783598283178
13319769856,10.9359145,48.3644207,1368.9954087848378
13319769857,10.9359323,48.3643991,1366.257168307163
13319769860,10.9361885,48.3645148,1346.4217752208833
13319769901,10.9351453,48.3641339,1408.245372492388
13319769903,10.93516,48.3641146,1410.6505722911654
13319769904,10.935414,48.3642247,1409.1783631317494
13319769905,10.9354284,48.3642062,1411.4942726713334
13319769907,10.9354982,48.3642295,1405.7991320388073
13319769909,10.935483,48.3642479,1403.4652397435466
13319769910,10.9359921,48.3643875,1366.1446170546324
13319769912,10.9359717,48.3644124,1362.9922623603825
13319769913,10.9360452,48.3643988,1362.6032682197695
13319769915,10.9360223,48.3644294,1358.8033198838814
13319769916,10.936278,48.3644837,1342.5740818567149
13319769918,10.9362567,48.3645089,1339.3603615162922
13319769919,10.9349203,48.364059,1389.6531979862689
13319769920,10.9352783,48.3635222,1324.3665208844523
13319769921,10.9357482,48.3627818,1235.0176884841349
13319769922,10.9360037,48.3623914,1187.6807130078876
13319769923,10.9366229,48.3614088,1069.2299336556268
13319769924,10.9373571,48.3603447,939.0633893337223
13319769925,10.937139,48.360653,976.9430949331634
13319769926,10.9378707,48.3596323,851.2282413286657
13319769927,10.9385502,48.3586704,733.0676840859999
13319769928,10.9382298,48.359112,787.5798571748576
13319769931,10.9387903,48.3583144,689.6289693606354
13319769936,10.9389219,48.3575886,607.9162957280471
13319769940,10.9389023,48.3571244,581.5930699883519
13319769941,10.9387365,48.3567402,547.6895626066804
13319769944,10.9388899,48.3570832,586.2650256411731
13319769948,10.9384892,48.3558854,464.6881464498772
13319769965,10.9382223,48.3578053,669.8983017378582
13319769970,10.9387642,48.3577092,628.3479241281024
13320049515,10.9357354,48.3637736,1355.0655337516753
13320049516,10.9357914,48.3637027,1346.160936068533
13320049519,10.936362,48.3639034,1298.4633380171247
13320049520,10.9363339,48.3639386,1302.8938618270408
13320049522,10.9364121,48.363921,1294.2765258500797
13320049523,10.9363866,48.3639544,1298.4409195504425
13320049525,10.9366211,48.3640357,1278.6979666825869
13320049526,10.9366468,48.3640036,1274.6550434636035
13320049529,10.9369808,48.364163,1248.709783819104
13320049530,10.9370065,48.3641301,1244.5881147144034
13320049557,10.9376472,48.3636291,1162.074510425187
13320049570,10.9371669,48.3629573,1172.104347325988
13320049571,10.937281,48.3628024,1152.9280940201295
13320049612,10.935449,48.3635823,1338.638792382518
13320049614,10.9354675,48.3635565,1341.816558822905
13320049615,10.9354911,48.3635971,1342.1576087316105
13320049616,10.9355122,48.3635685,1345.6992876889115
13320049618,10.9356967,48.3636694,1354.076628687426
13320049619,10.9357185,48.3636381,1357.911608693049
13320049621,10.9359295,48.3637513,1334.6155457959853
13320049622,10.9359575,48.363716,1339.0524504004943
13320049624,10.9362438,48.3638186,1314.6780926026947
13320049626,10.9362189,48.3638531,1310.4236085741122
13320049627,10.9360609,48.3637538,1330.1785951699324
13320049629,10.936034,48.3637881,1325.8779030761318
13320049630,10.9366442,48.3639612,1281.0551124760448
13320049632,10.936619,48.3639938,1276.9800275440768
13320049633,10.9367187,48.3639841,1275.191195765117
13320049635,10.9366931,48.3640199,1270.7839827615562
13320049636,10.93717,48.3641424,1237.6061973337194
13320049638,10.9371432,48.3641782,1233.1602222502784
13320049639,10.9365448,48.3626186,1215.8437708090419
13320049640,10.9365714,48.3625789,1211.0116570727932
13320049642,10.9363315,48.3625471,1221.786435363346
13320049643,10.9363592,48.3625078,1216.961019372166
13320049645,10.9362587,48.3624749,1208.6837774918188
13320049647,10.9362335,48.3625127,1213.2808264519088
13320049649,10.935676,48.3627602,1240.8675783538097
13320049650,10.9357672,48.3627874,1236.553312047503
13320049651,10.9356699,48.3629339,1254.0945548168124
13320049653,10.9355832,48.3629068,1258.692889602246
13320049654,10.9356544,48.3629296,1252.8536153180432
13320497653,10.8939649,48.3963634,1724.3049270375304
13321715786,10.9372903,48.3616663,1092.548779301554
13321715796,10.9369337,48.3615575,1101.9994989388085
13321715797,10.936964,48.3615207,1097.3352074561349
13321715901,10.9362756,48.3624804,1210.0740809892063
13321715903,10.9363013,48.3624446,1214.484494050557
13321715904,10.9365942,48.3625468,1214.95852142702
13321715906,10.9366415,48.3625648,1210.7474749750425
13321715908,10.9366192,48.3625941,1207.0965880245549
13321715909,10.936915,48.3626365,1189.5181265002013
13321715911,10.9368901,48.3626704,1185.3236827132307
13321715912,10.9369594,48.3626522,1185.7634737807077
13321715914,10.9369344,48.3626851,1181.665345596017
13321715915,10.9372,48.3627358,1165.6203139157817
13321715917,10.9371747,48.3627663,1161.7478924183877
13321715918,10.9372531,48.362753,1161.2689655554207
13321715920,10.9372281,48.3627844,1157.319016190136
13321715921,10.9375011,48.3628396,1140.245524222551
13321715923,10.9374787,48.3628696,1136.521737424492
13321715924,10.9378086,48.3629439,1114.881336137792
13321715926,10.9377851,48.3629746,1111.0515165215468
13321715927,10.9382947,48.3628669,1055.2733901312467
13321715929,10.9384,48.362902,1062.02549544498
13321715930,10.9383071,48.36287,1054.2945824575856
13321715931,10.9385417,48.3620998,993.7141135691033
13321715933,10.9385762,48.3620586,988.4715488296954
13321715935,10.9380297,48.3618227,1041.103367314676
13321715936,10.9371629,48.3606609,978.9153200314357
13321715937,10.9378847,48.3605651,986.3079884621427
13321715938,10.9381922,48.3606758,961.1691945405113
13321715939,10.9388366,48.3608096,910.733674427342
13321715940,10.9385382,48.3607078,935.2227268076406
13321715941,10.9383118,48.3598094,893.9070277418051
13321715959,10.9377376,48.361222,1025.8481758388957
13321715962,10.937417,48.3616691,1080.3872420358289
13321715978,10.9381272,48.3610468,1018.2972456177616
13321955252,10.9452506,48.3595427,767.2759816362686
13321955253,10.9452679,48.3595067,771.4781207875669
13321955283,10.9449811,48.3606936,930.0515785531624
13330225054,10.8661679,48.37368,532.8304408879709
13330225055,10.8659719,48.3739606,566.4677801902369
13330225056,10.8659923,48.3744324,562.5921141289613
13330225058,10.8661646,48.3744227,570.7438075533579
13330225059,10.8660947,48.3744248,565.5755443128706
13330225060,10.8661589,48.3742944,585.071654569995
13330225061,10.8660894,48.3742957,579.936166381316
13330225063,10.8661381,48.3742948,583.5346681936954
13330225064,10.866151,48.3741668,586.1644686323452
13330225065,10.8661344,48.3741672,584.937539458945
13330225066,10.8660842,48.3741684,582.1498718541735
13330225068,10.8661487,48.3740084,568.7104396096273
13330225069,10.8661299,48.3740088,567.321102249868
13330225070,10.8660776,48.37401,564.5298255134924
13330225072,10.8668798,48.374454,617.699977964186
13330225073,10.8668829,48.3745145,610.9687771076184
13330225075,10.8668801,48.3744594,617.0991157863684
13330225076,10.8670745,48.37445,632.0437722289171
13330225077,10.8670745,48.3744552,631.4655577939528
13330225078,10.8670784,48.3745295,625.511029562582
13330225080,10.867266,48.3744428,646.5906851874265
13330225081,10.8672668,48.374451,645.6769728205303
13330225082,10.8672716,48.3745338,639.8033673957643
13330225085,10.8679924,48.3746102,695.661679945091
13330225086,10.867666,48.3745296,668.9383958038377
13330225087,10.8676632,48.3744504,674.963898554172
13330225089,10.8669657,48.3746097,620.3017250925894
13330228616,10.8635008,48.3728196,223.9748923165293
13330228620,10.8636526,48.3793995,849.0779073046016
13330228636,10.8642259,48.3799144,889.0276316976093
13330228639,10.8637761,48.3796575,847.2790359361715
13330228642,10.8641328,48.3795172,879.0872026900009
13330228644,10.8636717,48.3797244,850.9476950247089
13330228652,10.8634451,48.3799506,819.2737144713536
13330228655,10.8633627,48.3798453,805.9800540831598
13330228672,10.8631206,48.3797297,782.2502157262193
13330228676,10.8633306,48.3796417,807.7922728277283
13330228677,10.8634753,48.3795935,819.7477378949304
13330228684,10.8632173,48.3793396,786.883101131983
13330228688,10.8627952,48.3799056,755.5276724008253
13330228690,10.8633129,48.3803138,806.8532930022999
13330228691,10.8630786,48.38009,786.8602260815112
13330228692,10.8630526,48.3800666,785.760613038821
13330228698,10.8628285,48.3798894,758.0477097357939
13331217249,10.8492511,48.3707558,1185.726439718553
13331571344,10.8600307,48.3137918,234.6702678525213
13331571345,10.8591545,48.3134212,237.52530278453276
13339074898,10.8644959,48.3772771,834.0309639856429
13339074899,10.8645262,48.3772628,836.7762531108898
13339116701,10.8620156,48.3764686,780.6173735357752
13339116710,10.8620601,48.3765691,797.0194573451004
13339116711,10.8621188,48.3765262,790.5733412392707
13339116713,10.8623099,48.3742365,475.0470410413169
13339116714,10.8621158,48.3733593,376.4578014389038
13339116716,10.8619079,48.3735753,416.21301698416704
13339116717,10.8621565,48.3735484,397.69860917761713
13339116719,10.8602123,48.3737392,492.95933211816566
13339116720,10.860461,48.3737125,474.86723464157456
13339116721,10.8603347,48.3737255,484.0535287371468
13339116722,10.860172,48.3735545,472.20700241990704
13339116723,10.8604167,48.3735258,453.85081991425557
13339116724,10.8602932,48.373539,463.09032051252893
13339116725,10.8573435,48.374206,657.8576898080752
13339116726,10.8575391,48.3741029,640.0968714938227
13339116728,10.857515,48.374357,636.8247725666399
13339116729,10.8577104,48.3742565,618.8412305086003
13339116731,10.8585154,48.3739596,511.3573401970327
13339116732,10.858638,48.3739351,501.900810521423
13339116733,10.8586298,48.3739154,499.6280753705274
13339116734,10.8587457,48.3738923,490.690285753913
13339116735,10.8583421,48.3738021,498.26205348410457
13339116736,10.8584361,48.373778,490.81969161969187
13339116737,10.8585617,48.3737508,481.06188080991797
13339116738,10.8585544,48.3737347,479.19220110278536
13339116739,10.8586737,48.373713,470.0558992300564
13339116741,10.8592751,48.3741161,613.4748442539841
13339116743,10.8598211,48.3741355,601.8257809430819
13339116744,10.8598021,48.3740585,610.5020549068657
13340289322,10.9195667,48.3800831,239.97483555045898
13340289323,10.9194512,48.3801227,249.57446626251803
13340289324,10.9188641,48.3802708,299.4419372057794
13340289327,10.9195315,48.3800583,243.7646705891211
13340289332,10.9190431,48.3797195,295.926542038854
13340289333,10.9189295,48.3797791,306.6181502829545
13340289334,10.9195925,48.3786527,173.472420776918
13340289335,10.9169665,48.3793482,293.50689476017715
13344391980,10.8972632,48.3495077,18.146247706405024
13344989327,10.886924,48.3687543,241.75904971133244
13344989328,10.8867843,48.3685286,214.62340120457847
13344989331,10.8868356,48.3686114,224.5797532608028
13344989333,10.8869465,48.3685821,224.83074586754034
13345666774,10.8908232,48.3661929,54.75634987181661
13351700879,10.8536179,48.3813665,502.74795726926857
13351700895,10.8545199,48.3805246,378.71087897372763
13351700897,10.8531411,48.381232,174.49212359530648
13351700898,10.8531502,48.3812487,176.466953940893
13351893998,10.8529068,48.3812502,230.28404043405362
13351900901,10.85292,48.3808472,132.73149397453713
13351900932,10.8521584,48.3803968,121.69196836857111
13351900994,10.851492,48.3805221,180.14356437716987
13351900995,10.8526891,48.3803045,74.28348112654274
13352202026,10.8685369,48.3729384,660.449436878989
13352202027,10.8684169,48.3729401,669.3152037219737
13352202028,10.8685494,48.372938,661.373815023043
13355799475,10.9072001,48.3188557,338.61024518075135
13357820797,10.8826886,48.363755,558.4574002904436
13357867802,10.8828642,48.3640882,512.8399499435999
13357867877,10.8828056,48.3632094,627.7377218509322
13366616010,10.8894791,48.3720501,487.83202417006413
13366616011,10.8890164,48.3719967,485.4431495034604
13366762677,10.9029343,48.3742206,43.5057966796682
13366784356,10.90338,48.3744832,32.08932342634498
13366784358,10.9034681,48.3743655,17.47244086882821
13366784359,10.9031673,48.3744151,14.563663234751484
13366784375,10.9022246,48.3740621,129.43820436676796
13367469584,10.8877683,48.3733078,670.4596338357122
13367469586,10.8877876,48.3731689,653.6094594179684
13367469588,10.8887291,48.3735885,670.5662124304738
13367490501,10.8873924,48.3737907,720.7109817276436
13367490502,10.8875303,48.3738199,731.4017220686569
13368044755,10.8897665,48.3730126,573.0849896640871
13368044756,10.8897285,48.3729847,571.782861666585
13368044762,10.8899047,48.372938,560.5734192476655
13368044765,10.8898602,48.3729085,558.802256443692
13368227610,10.8571055,48.3720489,452.2332245020582
13369054614,10.8866531,48.3655374,186.53426988541688
13369054615,10.8884678,48.363512,349.6298740899764
13369054620,10.8865831,48.3655863,190.73132285633633
13369831735,10.8779867,48.3540618,636.7855104240048
13369831736,10.8779981,48.3540007,630.0788010896541
13369844111,10.8774452,48.3545423,683.5785401556603
13369960277,10.8778048,48.3546852,767.6686772539459
13369960294,10.8773512,48.3545559,677.683108004742
13369960295,10.8773293,48.3545165,673.0127171715168
13369960299,10.8772191,48.3542172,638.687784656064
13369995956,10.8791016,48.3512963,169.29048596924358
13370085874,10.8793211,48.3523703,320.7399550120427
13370085889,10.8800038,48.3524555,322.2597383084826
13370104024,10.8777731,48.3525613,405.34627255226684
