osmid,x,y,nearest_pharmacy_m,accessibility_band
267287391,10.8993956,48.3899894,1549.0109145947756,> 1500 m
267287394,10.8992754,48.3919433,1634.6255910808832,> 1500 m
267287400,10.8951711,48.3973441,1582.5962512989413,> 1500 m
267287401,10.8959401,48.3976111,1518.3588245453975,> 1500 m
267287412,10.8895667,48.406327,2604.667352370596,> 1500 m
267287414,10.8896573,48.4081795,2785.960060006584,> 1500 m
267287418,10.8901088,48.41299,2844.510268213549,> 1500 m
267287419,10.890097,48.4133777,2814.935010910298,> 1500 m
267287422,10.8897449,48.4144666,2947.0576084459444,> 1500 m
267287425,10.8903194,48.4153652,3039.324483596685,> 1500 m
267287434,10.8911026,48.4240548,3797.09590645369,> 1500 m
267287435,10.8911092,48.4246666,3834.975719120238,> 1500 m
267287443,10.8905281,48.4081313,2721.2734808264054,> 1500 m
267732724,10.9039825,48.2736094,3559.870886186793,> 1500 m
267732727,10.9054775,48.2741424,3433.611629397097,> 1500 m
267732728,10.9058044,48.2741203,3409.293987462708,> 1500 m
267914227,10.8180105,48.3145185,3465.2129867295166,> 1500 m
267914229,10.8167062,48.314045,3575.821753667716,> 1500 m
267916501,10.8101786,48.3124111,4107.327938254443,> 1500 m
267916508,10.8065866,48.3105175,4451.699895920661,> 1500 m
267916532,10.7830166,48.3079457,6252.790401641246,> 1500 m
267923792,10.8371323,48.2915795,3619.520920914934,> 1500 m
267923825,10.8461508,48.3013378,2204.869912543241,> 1500 m
267923837,10.8458787,48.306828,1991.4980012388507,> 1500 m
267923839,10.8455702,48.3077807,1880.817004429487,> 1500 m
267923841,10.8462379,48.3091725,1716.201873432563,> 1500 m
267925150,10.845165,48.3312738,2163.764517786951,> 1500 m
267926162,10.8337013,48.3243338,3063.7547168199158,> 1500 m
268089775,10.9212523,48.2853909,2778.5630844256407,> 1500 m
268089776,10.9376283,48.2910556,3459.373372123735,> 1500 m
268090310,10.9362049,48.3045911,2318.841152521581,> 1500 m
268090314,10.9118721,48.2856303,1945.0343516666996,> 1500 m
268102866,10.9163266,48.4221743,3590.519796260377,> 1500 m
268102868,10.9161246,48.4218806,3626.8934233655,> 1500 m
268272095,10.9183169,48.3375439,1527.16495208445,> 1500 m
268272097,10.9187089,48.337795,1547.0508757618468,> 1500 m
268272112,10.9189309,48.3306461,1752.2285762001973,> 1500 m
268272120,10.922632,48.3177396,1553.292237710108,> 1500 m
268272125,10.9407336,48.3162387,2978.732313283668,> 1500 m
268272130,10.9381272,48.3094673,2601.7385845756576,> 1500 m
268272132,10.922756,48.3125002,1575.0804880836747,> 1500 m
268841603,10.9199502,48.4207374,2811.252016029284,> 1500 m
268841617,10.9205575,48.4210339,3122.8026375153304,> 1500 m
268841627,10.9199336,48.4213606,2860.562433748947,> 1500 m
268841669,10.9252178,48.4220149,4041.388154640082,> 1500 m
269393258,10.9001775,48.2869645,2285.558220813769,> 1500 m
269393260,10.8999874,48.2867022,2312.1553312672568,> 1500 m
269393261,10.9002713,48.286676,2290.94861128196,> 1500 m
269393264,10.8994913,48.2849599,2493.4802828219213,> 1500 m
269393268,10.9035353,48.2846176,2194.428064425269,> 1500 m
269393280,10.9016953,48.2803418,2658.4664618844536,> 1500 m
269393283,10.9019191,48.2807409,2668.8389295088737,> 1500 m
269393290,10.9061359,48.2695232,4663.621377293859,> 1500 m
269393294,10.9101319,48.2628694,4841.821424184108,> 1500 m
269393297,10.9124198,48.2583751,5047.533912586513,> 1500 m
269393697,10.9135876,48.2669737,4075.567261200927,> 1500 m
269393698,10.9175691,48.2668759,4281.689329910018,> 1500 m
269463677,10.889752,48.413653,2855.13314123778,> 1500 m
269463684,10.8898421,48.4104738,2963.912185524745,> 1500 m
269463698,10.8909688,48.4243466,3831.839302048886,> 1500 m
269463710,10.8910469,48.4247919,3853.7650015928166,> 1500 m
269463711,10.8911046,48.4245063,3817.146114961845,> 1500 m
269463712,10.8910277,48.4246753,3841.066876604143,> 1500 m
269463714,10.8902011,48.406361,2557.6860409122983,> 1500 m
269599970,10.9557469,48.3381587,1584.235033719439,> 1500 m
269694887,10.944412,48.3164106,3388.2000632025547,> 1500 m
269694889,10.9445974,48.3168239,3436.2058015225966,> 1500 m
269694891,10.9454816,48.3167274,3502.464098711317,> 1500 m
269694925,10.9497846,48.3088683,3725.089525938744,> 1500 m
269694953,10.9504145,48.3013563,3633.88293164647,> 1500 m
269694961,10.948579,48.301099,3543.6403538956115,> 1500 m
269698507,10.9198029,48.3376528,1632.7338931838017,> 1500 m
269698508,10.9199256,48.3371501,1655.6793036844815,> 1500 m
269698511,10.9205438,48.336127,1733.471850858129,> 1500 m
269698528,10.9294825,48.330845,2570.1231602581183,> 1500 m
269698534,10.9287872,48.3334754,2400.2717759920565,> 1500 m
269698539,10.9334064,48.3297054,2665.473923292948,> 1500 m
269698546,10.9395571,48.3287995,2786.444931592,> 1500 m
269698548,10.9395634,48.3298616,2663.9821207656,> 1500 m
269698549,10.9397985,48.3299434,2644.365660329948,> 1500 m
269917996,10.9257085,48.2748373,3957.033722246632,> 1500 m
269918001,10.920525,48.2817619,3070.984411569172,> 1500 m
269918002,10.9180412,48.2854255,2577.361244128154,> 1500 m
269918006,10.9290606,48.3318047,2499.2446664728445,> 1500 m
269918119,10.9249576,48.2759439,3814.955918384704,> 1500 m
269918150,10.9222451,48.2797207,3338.3272373511186,> 1500 m
269918308,10.9180655,48.289677,2181.0709013419296,> 1500 m
270116743,10.89278,48.3997299,1903.5584024291504,> 1500 m
270485814,10.8841151,48.326701,2349.391457259039,> 1500 m
270491000,10.8805704,48.3246998,1947.0285417106957,> 1500 m
270491001,10.8799834,48.3238155,1842.8758981561564,> 1500 m
270491003,10.8791547,48.3223988,1676.989513997657,> 1500 m
270491012,10.8790179,48.325068,2094.6855346791685,> 1500 m
270491024,10.8842599,48.3242017,2045.8152967204703,> 1500 m
271169094,10.9429249,48.2848692,4397.50395439052,> 1500 m
271169129,10.9432172,48.2851892,4439.171095362585,> 1500 m
271169132,10.9432368,48.2856248,4420.998170421466,> 1500 m
271169133,10.9443573,48.2856667,4565.367641141727,> 1500 m
271169138,10.944256,48.2877416,4396.117114311378,> 1500 m
271169159,10.9104796,48.2792987,2721.655468755657,> 1500 m
271169163,10.9106445,48.2796635,2765.330419628681,> 1500 m
271169168,10.9066044,48.2871307,1768.7545263896964,> 1500 m
271169169,10.9108551,48.2872237,1752.4420262996189,> 1500 m
271169412,10.9138036,48.288292,1947.37489299073,> 1500 m
271169413,10.9108335,48.2893737,1696.8536953876956,> 1500 m
271194163,10.9136228,48.2646248,4336.766388808854,> 1500 m
271194169,10.9060119,48.265084,4903.683522493033,> 1500 m
271196671,10.9249348,48.2697879,4313.197663791206,> 1500 m
271388923,10.9283543,48.420587,3582.736182083436,> 1500 m
271388926,10.9286409,48.4208524,3620.677095444376,> 1500 m
271388932,10.9279456,48.4226197,3829.154636357081,> 1500 m
271411092,10.9045974,48.2868014,2167.806881768121,> 1500 m
271789425,10.9127489,48.2827022,2277.575740477923,> 1500 m
271789439,10.9495847,48.3025728,3333.8770081500165,> 1500 m
271789445,10.9353652,48.277093,4596.581661043554,> 1500 m
271924094,10.8990762,48.2806635,2868.1045712191244,> 1500 m
271924095,10.9000952,48.2808413,2804.4284065204333,> 1500 m
271927040,10.9048488,48.2845815,2096.9376978740684,> 1500 m
272339539,10.9559628,48.3378319,1648.2892057570616,> 1500 m
274761678,10.8994285,48.2799461,2872.34657075882,> 1500 m
274805064,10.9016966,48.2733175,3738.537255550973,> 1500 m
275359973,10.9186264,48.3242267,1659.4094564339105,> 1500 m
275359976,10.9184701,48.3238236,1630.6007281982,> 1500 m
275359978,10.9233362,48.3229884,1884.6308922297203,> 1500 m
275359986,10.9248134,48.3218693,2065.1347348395284,> 1500 m
277174038,10.891487,48.3377949,1853.723627261946,> 1500 m
277290752,10.9115363,48.4231369,3087.071615722241,> 1500 m
277290785,10.9102865,48.4230088,2993.6655246188616,> 1500 m
277290787,10.9105621,48.423349,3217.501306591273,> 1500 m
277290792,10.911378,48.4236613,3146.545275919576,> 1500 m
277896803,10.9480763,48.3657123,1661.9883596823047,> 1500 m
279643508,10.8886753,48.3256509,1605.3555004626303,> 1500 m
279727936,10.8385538,48.3288184,2797.08275221388,> 1500 m
279730494,10.8425041,48.3292376,2478.4307380218825,> 1500 m
279730498,10.840912,48.3293464,2601.538594428889,> 1500 m
279730505,10.8386049,48.3297379,2816.087585101517,> 1500 m
279730509,10.838651,48.3281131,2826.083389983816,> 1500 m
279730514,10.8402785,48.327899,2700.387578156453,> 1500 m
279730515,10.8359596,48.3282431,3025.589826300319,> 1500 m
279730907,10.8415697,48.3286573,2572.958698057134,> 1500 m
279730934,10.8357454,48.3273021,3052.393618867356,> 1500 m
279731718,10.8385568,48.3295122,2842.133264667996,> 1500 m
279731719,10.8382538,48.3295179,2857.324058666416,> 1500 m
279742786,10.8178836,48.32315,4453.920419681763,> 1500 m
279742789,10.8172886,48.3223881,4358.175380850208,> 1500 m
279742795,10.8166929,48.3207927,4169.387545397407,> 1500 m
279744119,10.8158631,48.3211363,4242.04511124561,> 1500 m
279744125,10.8188703,48.3192687,3934.8898928994513,> 1500 m
279746464,10.8200475,48.3238094,4319.135752380571,> 1500 m
280008464,10.8227721,48.3232698,4093.013951346757,> 1500 m
280008523,10.8226715,48.3229992,4062.018857141147,> 1500 m
280008933,10.8237976,48.32281,3976.140172585053,> 1500 m
280548340,10.9245147,48.4197261,3283.6504566649137,> 1500 m
280548355,10.9251123,48.4201527,3365.5657276541897,> 1500 m
280548368,10.927469,48.4203945,3513.98775282613,> 1500 m
280548370,10.9252519,48.4198947,3341.1929365047613,> 1500 m
280548374,10.9250769,48.420221,3373.597180614955,> 1500 m
280787822,10.796549,48.3346338,5640.746147872881,> 1500 m
280787844,10.8118483,48.3351274,4501.670567717915,> 1500 m
280787850,10.8121884,48.335784,4422.521004107479,> 1500 m
280787854,10.8124736,48.3359241,4394.05496153806,> 1500 m
280787882,10.8258257,48.3352532,3394.8948005584944,> 1500 m
280787889,10.8262946,48.3345948,3312.7166270654907,> 1500 m
280787898,10.8275506,48.3351077,3200.114385868518,> 1500 m
280928934,10.7993776,48.3246308,5574.334122443843,> 1500 m
280928984,10.8139336,48.3217365,4399.680962457121,> 1500 m
281172589,10.8313077,48.3354947,2917.8345884840955,> 1500 m
281172597,10.8329926,48.3400801,3450.862242887469,> 1500 m
281509492,10.8565142,48.3308395,1668.9482469359014,> 1500 m
281520609,10.9170686,48.295162,1871.1819464075763,> 1500 m
281529167,10.9262361,48.3229967,2207.290909066155,> 1500 m
281529188,10.9252205,48.3208296,1952.521474438627,> 1500 m
281533007,10.9267718,48.3354774,2126.502734690177,> 1500 m
281533008,10.917427,48.342837,1972.641864172176,> 1500 m
281533019,10.9210312,48.3407084,1883.116891325875,> 1500 m
281536352,10.9178416,48.3437133,1953.83355191912,> 1500 m
281537233,10.8552692,48.3335629,1516.09821021036,> 1500 m
281537252,10.8528948,48.3308021,1870.307219277684,> 1500 m
281537267,10.8525624,48.3304048,1920.8929120147257,> 1500 m
281537278,10.8547481,48.3333855,1541.375481669916,> 1500 m
281537300,10.8525449,48.3312802,1828.0888026421796,> 1500 m
281540048,10.9187415,48.3399076,1723.0521515324751,> 1500 m
281540057,10.9173566,48.3427209,1958.7121120889435,> 1500 m
281540059,10.9174789,48.3425497,1979.78569436364,> 1500 m
281540071,10.9195497,48.3380575,1637.1502759186544,> 1500 m
281541048,10.9180817,48.3328742,1857.8549351804884,> 1500 m
281560656,10.8498067,48.3259714,2326.7494309522567,> 1500 m
281569572,10.9174714,48.4117327,1612.4303222182984,> 1500 m
282633631,10.9178133,48.3498129,1544.9021342952458,> 1500 m
282661661,10.815854,48.3354923,4135.997618539656,> 1500 m
282662094,10.8324864,48.3387862,3294.060348563605,> 1500 m
282662095,10.8313268,48.3388952,3381.320357847888,> 1500 m
282729554,10.8794877,48.4044847,1605.7033120476422,> 1500 m
282834934,10.916112,48.4217739,3063.56011868629,> 1500 m
282834943,10.9197095,48.4208625,2773.504613464368,> 1500 m
283131682,10.8552382,48.3222796,1763.7228694946448,> 1500 m
283131731,10.8509596,48.3042937,1574.409063547368,> 1500 m
283131758,10.8461179,48.2971229,2472.834166604608,> 1500 m
283198784,10.8657462,48.2928665,3208.3693871354926,> 1500 m
283221819,10.9186538,48.3498146,1516.3844421875278,> 1500 m
283230958,10.8220742,48.3310215,3825.746020617658,> 1500 m
283231003,10.8107289,48.3267562,4821.118578540734,> 1500 m
283231009,10.8129462,48.3233641,4603.797262770561,> 1500 m
283237863,10.8057589,48.334579,4959.8868759239,> 1500 m
283237866,10.8034207,48.3343518,5156.164287797875,> 1500 m
283237868,10.8144411,48.3355361,4240.603976582,> 1500 m
283237871,10.8040804,48.3336523,5124.649102123913,> 1500 m
283237901,10.7991477,48.3322253,5550.274048007921,> 1500 m
283237920,10.8031578,48.3280319,5518.681390141218,> 1500 m
283237934,10.8073534,48.3295344,5165.5138240631295,> 1500 m
283239723,10.8056012,48.336958,4934.993102520814,> 1500 m
283239724,10.8013079,48.3346088,5288.954881655159,> 1500 m
283239765,10.8007162,48.3363252,5302.997981037003,> 1500 m
283239806,10.8056871,48.3433974,5491.266376186609,> 1500 m
283239856,10.8053451,48.343266,5521.072478057242,> 1500 m
283430811,10.8862619,48.4540133,7199.235255312075,> 1500 m
283431180,10.8909614,48.4521749,7122.093641548674,> 1500 m
283431556,10.8919223,48.4318774,4640.956071091171,> 1500 m
283431604,10.8888673,48.44464,6101.425793624564,> 1500 m
283431616,10.8906755,48.4448545,6237.179377614854,> 1500 m
283431663,10.8911162,48.4391038,5484.914520837081,> 1500 m
283431667,10.8918779,48.4345366,4938.220105438302,> 1500 m
284626100,10.9481984,48.3162989,3734.983028560344,> 1500 m
284626184,10.9473244,48.3164707,3667.310842620052,> 1500 m
284626229,10.9470995,48.316289,3692.665094289876,> 1500 m
284626906,10.9517083,48.3090787,4636.145615348029,> 1500 m
287042239,10.8099809,48.3458924,5553.7859450075175,> 1500 m
287042264,10.8033717,48.3440985,5679.311816839549,> 1500 m
288677295,10.8367402,48.29333,3500.3468088184554,> 1500 m
288677301,10.8373798,48.2918515,3584.089838358188,> 1500 m
288677930,10.8374635,48.2926868,3489.2893933155037,> 1500 m
288679473,10.8455471,48.3110515,1678.8510797901688,> 1500 m
288679493,10.8370069,48.2949659,3641.280704072023,> 1500 m
288679494,10.8373934,48.2948802,3673.8669783975033,> 1500 m
289434933,10.8685264,48.4003671,1517.8588021012165,> 1500 m
289434937,10.8689245,48.400311,1523.4510267378291,> 1500 m
289434946,10.8699055,48.3996875,1633.9008654073025,> 1500 m
289805239,10.8796842,48.4042734,1576.43441392441,> 1500 m
289805246,10.8826986,48.4049353,1787.4972710776012,> 1500 m
289805265,10.8843332,48.4038571,1638.0372583931464,> 1500 m
290231331,10.9195532,48.3459982,1650.2161788416226,> 1500 m
290231350,10.9190525,48.3445262,1813.731320000381,> 1500 m
290231368,10.9182503,48.3444593,1876.4366267221608,> 1500 m
290237297,10.9122614,48.3459644,1539.5448074741798,> 1500 m
290237341,10.9158655,48.3444252,1853.3501733131047,> 1500 m
290237381,10.9176283,48.3432808,2004.443288629056,> 1500 m
290237630,10.912775,48.3465579,1521.0333467161554,> 1500 m
290344651,10.8970226,48.4244938,3541.30662240665,> 1500 m
290344662,10.8961254,48.4229063,3350.0132538737216,> 1500 m
290697201,10.939147,48.3360724,1568.038595580094,> 1500 m
290702756,10.9488277,48.3192988,3319.0274050132643,> 1500 m
290704250,10.9473934,48.3168864,3620.6534217255567,> 1500 m
290790688,10.8330952,48.340717,3522.327925582313,> 1500 m
290793468,10.8049995,48.3436047,5547.068455926803,> 1500 m
290829083,10.8241648,48.339633,3917.07181164822,> 1500 m
290829096,10.8213332,48.3393997,4127.986547193866,> 1500 m
291731884,10.9487932,48.3184101,3537.2881029556893,> 1500 m
292234707,10.9514075,48.3007628,5643.872262293974,> 1500 m
292614568,10.814871,48.3286829,4439.629196737028,> 1500 m
292615256,10.8191552,48.3177949,3730.689623522599,> 1500 m
292615257,10.818933,48.3179188,3752.131818207144,> 1500 m
292615743,10.8179666,48.3173552,3779.703324307099,> 1500 m
292615747,10.8176994,48.3159715,3631.638221653776,> 1500 m
292615749,10.8176494,48.315433,3571.641043502887,> 1500 m
292617435,10.8195718,48.3169514,3630.823391490877,> 1500 m
292617439,10.8195365,48.3158699,3510.5243209559944,> 1500 m
292618768,10.8194783,48.317276,3667.573760311252,> 1500 m
292626354,10.8183673,48.3153908,3624.9353007262594,> 1500 m
292628205,10.8168964,48.3137526,3609.992305004145,> 1500 m
292628215,10.8193797,48.3135695,3424.772512991357,> 1500 m
292672134,10.9446735,48.2919014,6886.291509043892,> 1500 m
292686009,10.9398947,48.2686664,9713.632394436996,> 1500 m
292686013,10.9397378,48.2693766,9633.772165064967,> 1500 m
292686023,10.9392233,48.2703305,9519.600798717558,> 1500 m
292686102,10.9379001,48.2772234,8731.945380601288,> 1500 m
292686114,10.9383217,48.2779278,8647.627513594829,> 1500 m
292686194,10.9456762,48.2849471,7689.139251581005,> 1500 m
292686208,10.9464367,48.2847865,7706.671924741327,> 1500 m
293186990,10.870553,48.4032687,1853.402712502537,> 1500 m
293278094,10.9163681,48.2587927,5185.269003607365,> 1500 m
293278198,10.914733,48.2808745,2772.4234576890717,> 1500 m
293278201,10.9120455,48.2853084,1983.13050146818,> 1500 m
293278211,10.9094066,48.2708546,3809.797186660648,> 1500 m
294572017,10.9536849,48.3085786,4754.254526087655,> 1500 m
294581294,10.9125099,48.344813,1560.0344567484149,> 1500 m
295658627,10.9235923,48.3241465,2022.4203883908888,> 1500 m
295659218,10.9181935,48.3384577,1533.5653041751184,> 1500 m
295659219,10.9183528,48.338581,1551.6377855162414,> 1500 m
295659222,10.9192258,48.3389585,1631.1210597600543,> 1500 m
295659228,10.9154994,48.332688,1686.2446047451003,> 1500 m
296776501,10.8845002,48.4028693,1526.9870259211834,> 1500 m
296776503,10.8844636,48.4032226,1566.7964800255943,> 1500 m
296776506,10.8844582,48.4032951,1574.8679733150234,> 1500 m
296776517,10.8870978,48.4028807,1650.6690663031134,> 1500 m
296776520,10.8870599,48.4023279,1589.1367831118073,> 1500 m
296776574,10.8865225,48.4022558,1552.4470948944067,> 1500 m
296776701,10.8854389,48.4060815,2026.591370336164,> 1500 m
297286905,10.8969995,48.4243952,3530.211075602331,> 1500 m
297286913,10.8950583,48.4149537,2672.8094005253133,> 1500 m
297286921,10.8904162,48.413306,2789.3746764294656,> 1500 m
297286940,10.8911413,48.4114385,2810.0374010620712,> 1500 m
297286960,10.8952719,48.4234723,3442.5936993281725,> 1500 m
297472530,10.9199634,48.4179582,3565.411206926203,> 1500 m
297561866,10.8299714,48.3201032,3601.0999549997487,> 1500 m
297561926,10.8283202,48.3182509,3358.471971713619,> 1500 m
299439794,10.8229767,48.3197045,3863.356933535677,> 1500 m
299462225,10.8244038,48.3221742,3856.9565024023127,> 1500 m
299462231,10.8250982,48.3220096,3800.3942035489,> 1500 m
299462254,10.8244702,48.3223972,3882.444908741478,> 1500 m
299462258,10.8251994,48.32225,3828.153002197617,> 1500 m
299462264,10.8259546,48.3221424,3772.424765993556,> 1500 m
299462271,10.8269033,48.3220661,3749.096349812731,> 1500 m
299473791,10.8231547,48.3209392,4001.118858894208,> 1500 m
299473940,10.8241061,48.3207996,3928.983170726052,> 1500 m
299473950,10.8254743,48.3213695,3789.240293443234,> 1500 m
299473952,10.8257498,48.3216263,3754.158190519344,> 1500 m
299476796,10.8167137,48.3235101,4559.073341491674,> 1500 m
299477002,10.815314,48.321304,4286.722899471511,> 1500 m
299477207,10.8162114,48.3231375,4508.25309388294,> 1500 m
300063365,10.8416501,48.3286067,2568.0595110998097,> 1500 m
300264362,10.9479096,48.3152656,3852.00568677462,> 1500 m
301734397,10.9552996,48.3045714,5226.234188341302,> 1500 m
301808081,10.8246332,48.3220572,3835.450162882032,> 1500 m
